Event_COLOR_CODE,Event_COLOR_ROOT_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,RootEventCode,MainReason,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword
"c1f827
",c1f82f,AE,AE,AE,080,08,"YIELD
","Yield, not specified below 
",24.4667,54.3667,24.4667,54.3667,24.4667,54.3667,--,"Abu Dhabi, Abu Z¸aby, United Arab Emirates","Abu Dhabi, Abu Z¸aby, United Arab Emirates",
"c1f827
",c1f82f,LE,AE,AE,080,08,"YIELD
","Yield, not specified below 
",33.8719,35.5097,24.4667,54.3667,24.4667,54.3667,--,"Beirut, Beyrouth, Lebanon","Abu Dhabi, Abu Z¸aby, United Arab Emirates",
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"c1f827
",c1f82f,SZ,SZ,SZ,080,08,"YIELD
","Yield, not specified below 
",46.1956,6.14811,46.1956,6.14811,46.1956,6.14811,--,"Geneva, Genè, Switzerland","Geneva, Genè, Switzerland",
"c1f827
",c1f82f,TU,TU,TU,080,08,"YIELD
","Yield, not specified below 
",38.9071,31.2978,38.9071,31.2978,38.9071,31.2978,--,"Guvecci, Afyonkarahisar, Turkey","Guvecci, Afyonkarahisar, Turkey",
"c1f827
",c1f82f,FR,GM,UK,080,08,"YIELD
","Yield, not specified below 
",46,2,51,9,54,-2,--,France,Germany,
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",35,38,35,38,35,38,--,Syria,Syria,
"c1f827
",c1f836,SY,TU,SY,0874,08,"YIELD
","Retreat or surrender militarily
",35.8143,36.3206,39,35,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Anatolia, Turkey (general), Turkey",
"c1f827
",c1f836,SY,TU,TU,0874,08,"YIELD
","Retreat or surrender militarily
",35.8143,36.3206,39,35,39,35,--,"Jisr Al-Shughour, Idlib, Syria","Anatolia, Turkey (general), Turkey",
"bf5e75
",bf5e81,SY,SY,SY,192,19,"FIGHT
","Occupy territory
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,--,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",
"bf5e75
",bf5e81,SY,SY,SY,192,19,"FIGHT
","Occupy territory
",35.9306,36.6339,35.9306,36.6339,35.9306,36.6339,--,"Idlib, Idlib, Syria","Idlib, Idlib, Syria",
"bf5e75
",bf5e81,SY,TU,TU,192,19,"FIGHT
","Occupy territory
",35.8143,36.3206,39,35,39,35,--,"Jisr Al-Shughour, Idlib, Syria","Anatolia, Turkey (general), Turkey",
"bf5e75
",bf5e81,SY,SY,SY,192,19,"FIGHT
","Occupy territory
",35.8645,36.8059,35.8645,36.8059,35.8645,36.8059,--,"Saraqib, Idlib, Syria","Saraqib, Idlib, Syria",
"bf5e75
",bf5e81,SY,TU,TU,192,19,"FIGHT
","Occupy territory
",35.8645,36.8059,35.9969,36.2644,35.9969,36.2644,--,"Saraqib, Idlib, Syria","Karbeyaz, Hatay, Turkey",
"bf5e75
",bf5e81,FR,FR,FR,192,19,"FIGHT
","Occupy territory
",46,2,46,2,46,2,--,France,France,
"bf5e75
",bf5e81,SY,TU,SY,192,19,"FIGHT
","Occupy territory
",35,38,36.2066,36.1572,35,38,--,Syria,"Hatay, Hatay, Turkey",
"bf5e75
",bf5e81,SY,SY,SY,192,19,"FIGHT
","Occupy territory
",35,38,35,38,35,38,--,Syria,Syria,
"bf5e75
",bf5e7b,SY,TU,SY,042,04,"CONSULT
","Make a visit
",35.8143,36.3206,36.115,36.2482,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7b,TU,TU,TU,042,04,"CONSULT
","Make a visit
",36.115,36.2482,36.115,36.2482,39,35,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7b,TU,TU,TU,042,04,"CONSULT
","Make a visit
",39,35,36.115,36.2482,39,35,--,"Anatolia, Turkey (general), Turkey","Altinozu, Hatay, Turkey",
"ff4800
",ff4801,TU,TU,TU,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",39,35,35.9025,36.0627,39,35,--,"Anatolia, Turkey (general), Turkey","Yayladagi, Hatay, Turkey",
"ff4800
",ff4801,TU,TU,TU,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",39,35,35.9025,36.0627,35.9025,36.0627,--,"Anatolia, Turkey (general), Turkey","Yayladagi, Hatay, Turkey",
"ff4800
",ff4801,FR,FR,FR,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",46,2,46,2,46,2,--,France,France,
"ff4800
",ff4802,AM,AM,AM,011,01,"MAKE PUBLIC STATEMENT
","Decline comment
",40.1811,44.5136,40.1811,44.5136,40.1811,44.5136,--,"Yerevan, Yerevan*, Armenia","Yerevan, Yerevan*, Armenia",
"ff4800
",ff4803,SY,SY,SY,012,01,"MAKE PUBLIC STATEMENT
","Make pessimistic comment
",35,38,35,38,35,38,--,Syria,Syria,
"5e75bf
",5e75c8,TU,SY,SY,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",39.9272,32.8644,35,38,35,38,--,"Ankara, Ankara, Turkey",Syria,
"5e75bf
",5e75c8,TU,SY,SY,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",41.0186,28.9647,35,38,35,38,--,"Istanbul, Istanbul, Turkey",Syria,
"17534d 
",175357,TU,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",39,35,35.8143,36.3206,35.8143,36.3206,--,"Anatolia, Turkey (general), Turkey","Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175357,TU,SY,TU,073,07,"PROVIDE AID
","Provide humanitarian aid
",39,35,35.8143,36.3206,39,35,--,"Anatolia, Turkey (general), Turkey","Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175359,SY,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175359,TU,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",36.2066,36.1572,35.8143,36.3206,35.8143,36.3206,--,"Hatay, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175359,TU,SY,TU,075,07,"PROVIDE AID
","Grant asylum
",36.2066,36.1572,35.8143,36.3206,36.2066,36.1572,--,"Hatay, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175359,TU,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",35.9025,36.0627,35.8143,36.3206,35.8143,36.3206,--,"Yayladagi, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175359,TU,SY,TU,075,07,"PROVIDE AID
","Grant asylum
",35.9025,36.0627,35.8143,36.3206,35.9025,36.0627,--,"Yayladagi, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",
"c1f827
",c1f82f,TU,SY,TU,080,08,"YIELD
","Yield, not specified below 
",39.9272,32.8644,33.5,36.3,39.9272,32.8644,--,"Ankara, Ankara, Turkey","Damascus, Dimashq, Syria",
"c1f827
",c1f82f,TU,SY,SY,080,08,"YIELD
","Yield, not specified below 
",35.9025,36.0627,35,38,35,38,--,"Yayladagi, Hatay, Turkey",Syria,
"c1f827
",c1f82f,AF,AF,AF,080,08,"YIELD
","Yield, not specified below 
",33,65,33,65,33,65,--,Afghanistan,Afghanistan,
"c1f827
",c1f82f,SY,TU,SY,080,08,"YIELD
","Yield, not specified below 
",35,38,35.9025,36.0627,35,38,--,Syria,"Yayladagi, Hatay, Turkey",
"bf5e75
",bf5e81,SY,SY,SY,192,19,"FIGHT
","Occupy territory
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e81,TU,TU,TU,192,19,"FIGHT
","Occupy territory
",39.9272,32.8644,39.9272,32.8644,39.9272,32.8644,--,"Ankara, Ankara, Turkey","Ankara, Ankara, Turkey",
"bf5e75
",bf5e81,TU,SY,SY,192,19,"FIGHT
","Occupy territory
",36.2066,36.1572,35.9306,36.6339,35.9306,36.6339,--,"Hatay, Hatay, Turkey","Idlib, Idlib, Syria",
"bf5e75
",bf5e81,AE,AE,AE,192,19,"FIGHT
","Occupy territory
",24.4667,54.3667,24.4667,54.3667,24.4667,54.3667,--,"Abu Dhabi, Abu Z¸aby, United Arab Emirates","Abu Dhabi, Abu Z¸aby, United Arab Emirates",
"5e75bf
",5e75c3,SY,SY,SY,031,03,"EXPRESS INTENT TO COOPERATE
","Express intent to engage in material cooperation,  not specified below
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175359,TU,SY,TU,075,07,"PROVIDE AID
","Grant asylum
",39,35,35.8143,36.3206,39,35,--,"Anatolia, Turkey (general), Turkey","Jisr Al-Shughour, Idlib, Syria",
"c1f827
",c1f82f,TU,SY,SY,080,08,"YIELD
","Yield, not specified below 
",35.9025,36.0627,35.8143,36.3206,35.8143,36.3206,--,"Yayladgi, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175357,SY,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175357,SY,TU,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",35.8143,36.3206,40.0667,41.65,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Yayladag, Erzurum, Turkey",
"17534d 
",175357,SY,TU,TU,073,07,"PROVIDE AID
","Provide humanitarian aid
",35.8143,36.3206,40.0667,41.65,40.0667,41.65,--,"Jisr Al-Shughour, Idlib, Syria","Yayladag, Erzurum, Turkey",
"bf5e75
",bf5e7c,TU,SY,SY,043,04,"CONSULT
","Host a visit
",36.115,36.2482,35.8143,36.3206,35.8143,36.3206,--,"Altinozu, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e7c,TU,TU,TU,043,04,"CONSULT
","Host a visit
",36.115,36.2482,36.115,36.2482,39,35,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7c,TU,TU,TU,043,04,"CONSULT
","Host a visit
",36.115,36.2482,39,35,39,35,--,"Altinozu, Hatay, Turkey","Anatolia, Turkey (general), Turkey",
"bf5e75
",bf5e7c,TU,SY,SY,043,04,"CONSULT
","Host a visit
",36.115,36.2482,35.8143,36.3206,35.8143,36.3206,--,"Altinozu, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e7c,TU,TU,TU,043,04,"CONSULT
","Host a visit
",36.115,36.2482,36.115,36.2482,39,35,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7c,TU,TU,TU,043,04,"CONSULT
","Host a visit
",36.115,36.2482,39,35,39,35,--,"Altinozu, Hatay, Turkey","Anatolia, Turkey (general), Turkey",
"17534d 
",175359,HR,HR,HR,075,07,"PROVIDE AID
","Grant asylum
",45.8,16,45.8,16,45.8,16,--,"Zagreb, Zagreb, Grad, Croatia","Zagreb, Zagreb, Grad, Croatia",
"17534d 
",175359,HR,TU,HR,075,07,"PROVIDE AID
","Grant asylum
",45.8,16,39,35,45.8,16,--,"Zagreb, Zagreb, Grad, Croatia",Turkey,
"ff4800
",ff4803,UK,SY,TU,012,01,"MAKE PUBLIC STATEMENT
","Make pessimistic comment
",51.5,-0.116667,35,38,39,35,--,"London, London, City of, United Kingdom",Syria,
"ff4800
",ff4803,TU,SY,TU,012,01,"MAKE PUBLIC STATEMENT
","Make pessimistic comment
",39,35,35,38,39,35,--,"Anatolia, Turkey (general), Turkey",Syria,
"17534d 
",175357,SY,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"17534d 
",175357,LE,SY,LE,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.8333,35.8333,33.5,36.3,33.8333,35.8333,--,Lebanon,"Damascus, Dimashq, Syria",
"571d14
",571d1a,IS,IS,IS,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",32.0333,34.75,32.0333,34.75,32.0333,34.75,--,"Jaffa, Tel Aviv, Israel","Jaffa, Tel Aviv, Israel",
"bf5e75
",bf5e79,SY,SY,SY,040,04,"CONSULT
","Consult, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",bf5e79,TU,TU,TU,040,04,"CONSULT
","Consult, not specified below
",39,35,39,35,39,35,--,Turkey,Turkey,
"17534d 
",175359,SY,SY,TU,075,07,"PROVIDE AID
","Grant asylum
",35.8143,36.3206,35.8143,36.3206,36.2066,36.1572,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175359,TU,TU,TU,075,07,"PROVIDE AID
","Grant asylum
",36.2066,36.1572,36.2066,36.1572,36.2066,36.1572,--,"Hatay, Hatay, Turkey","Hatay, Hatay, Turkey",
"144e57
",144e62,SY,SY,SY,182,18,"ASSAULT
","Physically assault, not specified below
",33.5495,36.3419,33.5495,36.3419,33.5495,36.3419,--,"Qaboun, Dimashq, Syria","Qaboun, Dimashq, Syria",
"144e57
",144e62,SY,SY,SY,182,18,"ASSAULT
","Physically assault, not specified below
",35.9306,36.6339,35.9306,36.6339,35.9306,36.6339,--,"Idlib, Idlib, Syria","Idlib, Idlib, Syria",
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e79,SY,SY,SY,040,04,"CONSULT
","Consult, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",bf5e79,TU,TU,TU,040,04,"CONSULT
","Consult, not specified below
",39,35,39,35,39,35,--,Turkey,Turkey,
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",33.5495,36.3419,33.5495,36.3419,33.5495,36.3419,--,"Qaboun, Dimashq, Syria","Qaboun, Dimashq, Syria",
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,--,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",35.9306,36.6339,35.9306,36.6339,35.9306,36.6339,--,"Idlib, Idlib, Syria","Idlib, Idlib, Syria",
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"c1f827
",c1f82f,SY,TU,TU,080,08,"YIELD
","Yield, not specified below 
",35.8143,36.3206,35.9025,36.0627,35.9025,36.0627,--,"Jisr Al-Shughour, Idlib, Syria","Yayladagi, Hatay, Turkey",
"e9c392
",e9c396,SY,SY,SY,1123,11,"DISAPPROVE
","Accuse of aggression
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"e9c392
",e9c396,SY,SY,TU,1123,11,"DISAPPROVE
","Accuse of aggression
",35.8143,36.3206,35.8143,36.3206,39,35,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"e9c392
",e9c396,SY,SY,TU,1123,11,"DISAPPROVE
","Accuse of aggression
",35.8143,36.3206,35.8143,36.3206,39.9272,32.8644,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"e9c392
",e9c396,SY,SY,TU,1123,11,"DISAPPROVE
","Accuse of aggression
",35.8143,36.3206,35.8143,36.3206,39,35,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"e9c392
",e9c396,SY,TU,TU,1123,11,"DISAPPROVE
","Accuse of aggression
",35.8143,36.3206,39,35,39,35,--,"Jisr Al-Shughour, Idlib, Syria","Anatolia, Turkey (general), Turkey",
"e9c392
",e9c396,SY,TU,TU,1123,11,"DISAPPROVE
","Accuse of aggression
",35.8143,36.3206,39.9272,32.8644,39.9272,32.8644,--,"Jisr Al-Shughour, Idlib, Syria","Ankara, Ankara, Turkey",
"e9c392
",e9c396,SY,TU,TU,1123,11,"DISAPPROVE
","Accuse of aggression
",35.8143,36.3206,35.9025,36.0627,35.9025,36.0627,--,"Jisr Al-Shughour, Idlib, Syria","Yayladagi, Hatay, Turkey",
"e9c392
",e9c396,SY,TU,TU,1123,11,"DISAPPROVE
","Accuse of aggression
",35.8143,36.3206,39,35,39,35,--,"Jisr Al-Shughour, Idlib, Syria",Turkey,
"e9c392
",e9c396,TU,SY,SY,1123,11,"DISAPPROVE
","Accuse of aggression
",39,35,35.8143,36.3206,35.8143,36.3206,--,"Anatolia, Turkey (general), Turkey","Jisr Al-Shughour, Idlib, Syria",
"e9c392
",e9c396,TU,TU,TU,1123,11,"DISAPPROVE
","Accuse of aggression
",39,35,39,35,39,35,--,"Anatolia, Turkey (general), Turkey","Anatolia, Turkey (general), Turkey",
"e9c392
",e9c396,TU,SY,SY,1123,11,"DISAPPROVE
","Accuse of aggression
",39.9272,32.8644,35.8143,36.3206,35.8143,36.3206,--,"Ankara, Ankara, Turkey","Jisr Al-Shughour, Idlib, Syria",
"e9c392
",e9c396,TU,TU,TU,1123,11,"DISAPPROVE
","Accuse of aggression
",35.9025,36.0627,35.9025,36.0627,35.9025,36.0627,--,"Yayladagi, Hatay, Turkey","Yayladagi, Hatay, Turkey",
"e9c392
",e9c396,TU,TU,TU,1123,11,"DISAPPROVE
","Accuse of aggression
",39,35,39,35,39,35,--,Turkey,Turkey,
"57144e
",571454,SY,SY,SY,141,14,"PROTEST
","Demonstrate or rally
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"57144e
",571454,SY,SY,TU,141,14,"PROTEST
","Demonstrate or rally
",35.8143,36.3206,35.8143,36.3206,39,35,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"5f2fc4
",5f2fc9,SY,TU,SY,0233,02,"APPEAL
","Appeal for humanitarian aid
",35.8143,36.3206,39,35,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Anatolia, Turkey (general), Turkey",
"5f2fc4
",5f2fc9,SY,TU,SY,0233,02,"APPEAL
","Appeal for humanitarian aid
",35,38,39,35,35,38,--,Syria,"Anatolia, Turkey (general), Turkey",
"bf5e75
",bf5e79,SY,TU,SY,040,04,"CONSULT
","Consult, not specified below
",33.5,36.3,39,35,33.5,36.3,--,"Damascus, Dimashq, Syria",Turkey,
"bf5e75
",bf5e7b,SY,TU,SY,042,04,"CONSULT
","Make a visit
",35.8143,36.3206,38.9071,31.2978,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Guvecci, Afyonkarahisar, Turkey",
"bf5e75
",bf5e7b,SY,TU,TU,042,04,"CONSULT
","Make a visit
",35.8143,36.3206,38.9071,31.2978,38.9071,31.2978,--,"Jisr Al-Shughour, Idlib, Syria","Guvecci, Afyonkarahisar, Turkey",
"c1f827
",c1f82f,SY,TU,SY,080,08,"YIELD
","Yield, not specified below 
",35.0209,40.4535,38.9071,31.2978,35.0209,40.4535,--,"Al-Mayadin, Dayr az Zawr, Syria","Guvecci, Afyonkarahisar, Turkey",
"c1f827
",c1f82f,SY,TU,TU,080,08,"YIELD
","Yield, not specified below 
",35.0209,40.4535,38.9071,31.2978,38.9071,31.2978,--,"Al-Mayadin, Dayr az Zawr, Syria","Guvecci, Afyonkarahisar, Turkey",
"c1f827
",c1f82f,SY,TU,SY,080,08,"YIELD
","Yield, not specified below 
",37.1042,40.93,38.9071,31.2978,37.1042,40.93,--,"Amouda, Al ?asakah, Syria","Guvecci, Afyonkarahisar, Turkey",
"c1f827
",c1f82f,SY,TU,TU,080,08,"YIELD
","Yield, not specified below 
",37.1042,40.93,38.9071,31.2978,38.9071,31.2978,--,"Amouda, Al ?asakah, Syria","Guvecci, Afyonkarahisar, Turkey",
"c1f827
",c1f82f,SY,TU,SY,080,08,"YIELD
","Yield, not specified below 
",35.9306,36.6339,39,35,35.9306,36.6339,--,"Idlib, Idlib, Syria",Turkey,
"c1f827
",c1f82f,SY,TU,TU,080,08,"YIELD
","Yield, not specified below 
",35.9306,36.6339,39,35,39,35,--,"Idlib, Idlib, Syria",Turkey,
"c1f827
",c1f82f,TU,TU,TU,080,08,"YIELD
","Yield, not specified below 
",39,35,39,35,39,35,--,"Anatolia, Turkey (general), Turkey","Anatolia, Turkey (general), Turkey",
"c1f827
",c1f82f,SY,TU,TU,080,08,"YIELD
","Yield, not specified below 
",35,38,38.9071,31.2978,38.9071,31.2978,--,Syria,"Guvecci, Afyonkarahisar, Turkey",
"bf5e75
",bf5e81,SY,SY,SY,192,19,"FIGHT
","Occupy territory
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",bf5e81,SY,TU,SY,192,19,"FIGHT
","Occupy territory
",33.5,36.3,39,35,33.5,36.3,--,"Damascus, Dimashq, Syria",Turkey,
"bf5e75
",bf5e81,SY,SY,SY,192,19,"FIGHT
","Occupy territory
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e81,SY,TU,SY,192,19,"FIGHT
","Occupy territory
",35.8143,36.3206,39.9272,32.8644,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Ankara, Ankara, Turkey",
"bf5e75
",bf5e81,SY,TU,TU,192,19,"FIGHT
","Occupy territory
",35.8143,36.3206,39.9272,32.8644,39.9272,32.8644,--,"Jisr Al-Shughour, Idlib, Syria","Ankara, Ankara, Turkey",
"bf5e75
",bf5e81,SY,TU,SY,192,19,"FIGHT
","Occupy territory
",35.8143,36.3206,36.2066,36.1572,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Hatay, Hatay, Turkey",
"bf5e75
",bf5e81,SY,TU,TU,192,19,"FIGHT
","Occupy territory
",35.8143,36.3206,36.2066,36.1572,36.2066,36.1572,--,"Jisr Al-Shughour, Idlib, Syria","Hatay, Hatay, Turkey",
"bf5e75
",bf5e81,SY,TU,SY,192,19,"FIGHT
","Occupy territory
",35.8143,36.3206,35.9025,36.0627,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Yayladagi, Hatay, Turkey",
"bf5e75
",bf5e81,SY,TU,TU,192,19,"FIGHT
","Occupy territory
",35.8143,36.3206,35.9025,36.0627,35.9025,36.0627,--,"Jisr Al-Shughour, Idlib, Syria","Yayladagi, Hatay, Turkey",
"bf5e75
",bf5e81,SY,TU,SY,192,19,"FIGHT
","Occupy territory
",35.8143,36.3206,37.755,41.0947,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Arabiya, Batman, Turkey",
"bf5e75
",bf5e81,SY,TU,TU,192,19,"FIGHT
","Occupy territory
",35.8143,36.3206,37.755,41.0947,37.755,41.0947,--,"Jisr Al-Shughour, Idlib, Syria","Arabiya, Batman, Turkey",
"bf5e75
",bf5e81,SY,TU,SY,192,19,"FIGHT
","Occupy territory
",35.8143,36.3206,39,35,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria",Turkey,
"bf5e75
",bf5e81,SY,TU,TU,192,19,"FIGHT
","Occupy territory
",35.8143,36.3206,39,35,39,35,--,"Jisr Al-Shughour, Idlib, Syria",Turkey,
"bf5e75
",bf5e81,SY,TU,TU,192,19,"FIGHT
","Occupy territory
",34.889,35.8866,39,35,39,35,--,"Tartus, Tartus, Syria",Turkey,
"bf5e75
",bf5e81,TU,TU,TU,192,19,"FIGHT
","Occupy territory
",40.86,35.6072,40.86,35.6072,40.86,35.6072,--,"Alevi, Amasya, Turkey","Alevi, Amasya, Turkey",
"bf5e75
",bf5e81,TU,TU,TU,192,19,"FIGHT
","Occupy territory
",39.9272,32.8644,39.9272,32.8644,39.9272,32.8644,--,"Ankara, Ankara, Turkey","Ankara, Ankara, Turkey",
"bf5e75
",bf5e81,SY,TU,SY,192,19,"FIGHT
","Occupy territory
",35,38,35.9025,36.0627,35,38,--,Syria,"Yayladagi, Hatay, Turkey",
"bf5e75
",bf5e81,TU,SY,SY,192,19,"FIGHT
","Occupy territory
",39,35,33.5,36.3,33.5,36.3,--,Turkey,"Damascus, Dimashq, Syria",
"bf5e75
",bf5e79,TU,SY,SY,040,04,"CONSULT
","Consult, not specified below
",39,35,33.5,36.3,33.5,36.3,--,Turkey,"Damascus, Dimashq, Syria",
"bf5e75
",bf5e7c,SY,SY,SY,043,04,"CONSULT
","Host a visit
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e7c,TU,SY,SY,043,04,"CONSULT
","Host a visit
",38.9071,31.2978,35.8143,36.3206,35.8143,36.3206,--,"Guvecci, Afyonkarahisar, Turkey","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e7c,TU,SY,TU,043,04,"CONSULT
","Host a visit
",38.9071,31.2978,35.8143,36.3206,38.9071,31.2978,--,"Guvecci, Afyonkarahisar, Turkey","Jisr Al-Shughour, Idlib, Syria",
"571d14
",571d1a,SY,SY,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",35,38,35,38,35,38,--,Syria,Syria,
"17534d 
",175359,SY,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175359,SY,SZ,SY,075,07,"PROVIDE AID
","Grant asylum
",35.8143,36.3206,46.1956,6.14811,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Geneva, Genè, Switzerland",
"17534d 
",175359,TU,SY,TU,075,07,"PROVIDE AID
","Grant asylum
",39.9272,32.8644,35,38,39.9272,32.8644,--,"Ankara, Ankara, Turkey",Syria,
"17534d 
",175359,TU,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",39.9272,32.8644,35,38,35,38,--,"Ankara, Ankara, Turkey",Syria,
"17534d 
",175359,TU,TU,TU,075,07,"PROVIDE AID
","Grant asylum
",41.0186,28.9647,41.0186,28.9647,41.0186,28.9647,--,"Istanbul, Istanbul, Turkey","Istanbul, Istanbul, Turkey",
